Priority,Score,Store Location,Category,Product,Weather,Current Inventory,Predicted Demand,Supply Gap,Lead Time (Days),AI Recommendation,Financial Impact ($)
LOW,10,"Miami, FL",Appliances,Washing Machine,Sunny,89,294.9512866343929,205.9512866343929,8,Monitor Closely,19003.12521775543
LOW,10,"Miami, FL",Electronics,Washing Machine,Cloudy,253,295.85058511047373,42.85058511047373,3,Monitor Closely,18972.096557662244
LOW,10,"Dallas, TX",Electronics,Smartphone,Sunny,217,310.99970286928544,93.99970286928544,8,Monitor Closely,18959.740068734875
LOW,10,"Chicago, IL",Appliances,Laptop,Sunny,268,307.80668796526237,39.80668796526237,5,Monitor Closely,18913.74971981476
LOW,10,"Dallas, TX",Appliances,Smartphone,Sunny,217,308.7602717227229,91.7602717227229,4,Monitor Closely,18772.31638903465
LOW,10,"Miami, FL",Electronics,Washing Machine,Cloudy,101,278.65766317102543,177.65766317102543,6,Monitor Closely,18611.416793796627
LOW,10,"Miami, FL",Appliances,Smartphone,Cloudy,291,314.7951751987954,23.79517519879539,5,Monitor Closely,18288.49575429016
LOW,10,"Chicago, IL",Appliances,Tablet,Cloudy,289,314.2885298800764,25.288529880076396,4,Monitor Closely,18225.19059927226
LOW,10,"Dallas, TX",Electronics,Fridge,Cloudy,232,374.03768570616654,142.03768570616654,3,Monitor Closely,18183.664524103442
LOW,10,"Miami, FL",Electronics,Washing Machine,Cloudy,118,333.88392603265146,215.88392603265146,5,Monitor Closely,18147.202822304684
LOW,10,"Los Angeles, CA",Electronics,Tablet,Sunny,172,269.2048215139885,97.20482151398852,4,Monitor Closely,18083.012946247283
LOW,10,"Los Angeles, CA",Appliances,Fridge,Stormy,251,289.0180799138002,38.01807991380019,3,Monitor Closely,17795.502846051593
LOW,10,"Dallas, TX",Appliances,Camera,Cloudy,287,300.0844349176776,13.084434917677584,6,Monitor Closely,17679.29592771842
LOW,10,"Dallas, TX",Appliances,Laptop,Stormy,301,310.54298677062053,9.54298677062053,6,Monitor Closely,17554.22873468876
LOW,10,"Dallas, TX",Appliances,Fridge,Cloudy,207,287.9975002868047,80.99750028680472,9,Monitor Closely,17552.968287153453
LOW,10,"Dallas, TX",Appliances,Washing Machine,Sunny,269,295.13658169248384,26.136581692483844,2,Monitor Closely,17538.16904729051
LOW,10,"Los Angeles, CA",Electronics,Headphones,Sunny,266,277.67368705415595,11.673687054155948,9,Monitor Closely,17437.920247757073
LOW,10,"Miami, FL",Electronics,Fridge,Sunny,295,349.0328188064689,54.032818806468924,5,Monitor Closely,17395.86601474267
LOW,10,"Dallas, TX",Appliances,Camera,Sunny,294,336.9922349188746,42.9922349188746,2,Monitor Closely,17367.573140177774
LOW,10,"Miami, FL",Appliances,TV,Rainy,177,327.2330199007221,150.23301990072213,1,Monitor Closely,17078.48970231409
LOW,10,"Dallas, TX",Electronics,Washing Machine,Cloudy,240,292.2182435215568,52.218243521556815,1,Monitor Closely,17068.577259891277
LOW,10,"New York, NY",Electronics,TV,Cloudy,245,266.0291323764591,21.029132376459074,1,Monitor Closely,17041.37800391114
LOW,10,"Miami, FL",Appliances,Camera,Sunny,260,281.99028499252125,21.990284992521254,4,Monitor Closely,17012.12427591429
LOW,10,"Los Angeles, CA",Electronics,Laptop,Stormy,253,345.15966767115935,92.15966767115935,7,Monitor Closely,16956.45725481661
LOW,10,"Los Angeles, CA",Electronics,Washing Machine,Sunny,260,285.07618973563126,25.07618973563126,6,Monitor Closely,16737.855124739155
LOW,10,"New York, NY",Appliances,Laptop,Stormy,163,287.6739376230535,124.67393762305352,6,Monitor Closely,16625.269582034187
LOW,10,"Chicago, IL",Appliances,Tablet,Sunny,280,296.76151136934146,16.761511369341463,3,Monitor Closely,16581.827967462123
LOW,10,"New York, NY",Appliances,Smartphone,Cloudy,287,339.92153107514156,52.92153107514156,8,Monitor Closely,16570.260594937576
LOW,10,"Chicago, IL",Electronics,TV,Sunny,270,290.3214296639098,20.321429663909782,1,Monitor Closely,16557.291247263773
LOW,10,"New York, NY",Appliances,Laptop,Sunny,272,284.7609898346733,12.760989834673296,5,Monitor Closely,16533.393649599413
LOW,10,"New York, NY",Electronics,Fridge,Sunny,96,261.14952136489507,165.14952136489507,7,Monitor Closely,16288.6972922196
LOW,10,"Chicago, IL",Electronics,Washing Machine,Rainy,262,293.8183922571554,31.81839225715538,2,Monitor Closely,16172.97060038951
LOW,10,"Dallas, TX",Electronics,Fridge,Sunny,286,295.67462369871356,9.67462369871356,2,Monitor Closely,16035.785526854714
LOW,10,"Dallas, TX",Appliances,Smartphone,Sunny,223,284.67086919424725,61.670869194247246,7,Monitor Closely,15887.649321821975
LOW,10,"Los Angeles, CA",Appliances,TV,Cloudy,259,285.6708868330012,26.67088683300119,5,Monitor Closely,15781.163739086805
LOW,10,"New York, NY",Electronics,TV,Sunny,261,269.6183376763827,8.61833767638268,10,Monitor Closely,15701.318495717785
LOW,10,"New York, NY",Electronics,Washing Machine,Cloudy,285,293.47055759744825,8.470557597448249,2,Monitor Closely,15674.597422926036
LOW,10,"Los Angeles, CA",Electronics,Headphones,Cloudy,318,326.2509461997342,8.250946199734187,5,Monitor Closely,15652.12745035775
LOW,10,"Los Angeles, CA",Appliances,Smartphone,Cloudy,274,299.9062812763679,25.906281276367906,7,Monitor Closely,15546.100331135618
LOW,10,"Dallas, TX",Appliances,TV,Cloudy,269,287.08341852766875,18.083418527668755,3,Monitor Closely,15514.126423257578
LOW,10,"Los Angeles, CA",Electronics,Camera,Rainy,146,325.90505526596246,179.90505526596246,6,Monitor Closely,15486.227157294048
LOW,10,"Los Angeles, CA",Electronics,Headphones,Cloudy,261,310.89672432996275,49.89672432996275,9,Monitor Closely,15443.53514736677
LOW,10,"New York, NY",Appliances,Washing Machine,Rainy,216,307.3460944849934,91.34609448499339,10,Monitor Closely,15437.489967963882
LOW,10,"Los Angeles, CA",Appliances,Headphones,Cloudy,281,298.1564493751801,17.156449375180102,10,Monitor Closely,15387.447880105281
LOW,10,"New York, NY",Electronics,Washing Machine,Sunny,244,256.37930553201187,12.37930553201187,1,Monitor Closely,15003.346925632426
LOW,10,"New York, NY",Appliances,Tablet,Sunny,276,309.7649318859387,33.76493188593872,3,Monitor Closely,14985.889718936183
LOW,10,"Los Angeles, CA",Appliances,Headphones,Sunny,268,309.3521451554044,41.3521451554044,2,Monitor Closely,14952.108645291122
LOW,10,"Chicago, IL",Appliances,TV,Sunny,232,322.0762799478107,90.07627994781069,3,Monitor Closely,14922.937298953795
LOW,10,"Chicago, IL",Appliances,Laptop,Stormy,231,306.64724643833694,75.64724643833694,3,Monitor Closely,14655.897524963399
LOW,10,"Los Angeles, CA",Appliances,Smartphone,Sunny,195,323.3592141301957,128.3592141301957,4,Monitor Closely,14611.129344440178
LOW,10,"Chicago, IL",Electronics,Washing Machine,Cloudy,288,324.6302114796563,36.63021147965628,6,Monitor Closely,14610.326150775705
LOW,10,"New York, NY",Electronics,Laptop,Sunny,239,272.040404803972,33.040404803972024,6,Monitor Closely,14574.783367128139
LOW,10,"Dallas, TX",Electronics,Camera,Sunny,298,319.76437687629226,21.76437687629226,8,Monitor Closely,14330.536310425878
LOW,10,"Dallas, TX",Electronics,Headphones,Sunny,219,317.43519363675205,98.43519363675205,4,Monitor Closely,14296.727523801868
LOW,10,"New York, NY",Appliances,Tablet,Stormy,240,320.6687237460068,80.66872374600678,10,Monitor Closely,14174.301449410852
LOW,10,"Chicago, IL",Electronics,Tablet,Cloudy,273,284.7131792951904,11.7131792951904,5,Monitor Closely,14034.84856329009
LOW,10,"Miami, FL",Electronics,Smartphone,Sunny,231,296.67672608852916,65.67672608852916,9,Monitor Closely,13999.650933030876
LOW,10,"Dallas, TX",Electronics,Washing Machine,Cloudy,286,303.51473422163343,17.514734221633432,5,Monitor Closely,13872.370092902544
LOW,10,"Chicago, IL",Appliances,TV,Sunny,249,284.63676191702393,35.63676191702393,4,Monitor Closely,13860.205812388118
LOW,10,"New York, NY",Appliances,TV,Cloudy,201,342.70722607839025,141.70722607839025,7,Monitor Closely,13741.349712821502
LOW,10,"Miami, FL",Appliances,Camera,Cloudy,104,282.55443782690753,178.55443782690753,7,Monitor Closely,13548.710742305742
LOW,10,"New York, NY",Electronics,Laptop,Cloudy,241,262.99938570607543,21.99938570607543,7,Monitor Closely,13544.801785373582
LOW,10,"Dallas, TX",Appliances,TV,Stormy,258,300.31475927477857,42.31475927477857,3,Monitor Closely,13382.042620648721
LOW,10,"Los Angeles, CA",Appliances,Fridge,Sunny,275,345.4737343556706,70.47373435567062,7,Monitor Closely,13360.410559148037
LOW,10,"Miami, FL",Appliances,Headphones,Sunny,307,320.4137825544688,13.41378255446881,7,Monitor Closely,13316.398493123366
LOW,10,"New York, NY",Electronics,Laptop,Sunny,250,280.4666804873293,30.466680487329313,8,Monitor Closely,13199.384654330552
LOW,10,"Chicago, IL",Electronics,Washing Machine,Sunny,306,312.76837420772824,6.768374207728243,6,Monitor Closely,13154.87674265646
LOW,10,"Chicago, IL",Electronics,Fridge,Rainy,257,267.9502966354134,10.950296635413395,9,Monitor Closely,13094.47421959369
LOW,10,"Chicago, IL",Electronics,Washing Machine,Cloudy,284,333.99237578974476,49.992375789744756,4,Monitor Closely,12990.018925207276
LOW,10,"Chicago, IL",Electronics,Tablet,Cloudy,227,324.3825292718285,97.3825292718285,6,Monitor Closely,12979.143501349303
LOW,10,"Los Angeles, CA",Electronics,Fridge,Rainy,200,366.36276884435205,166.36276884435205,8,Monitor Closely,12911.414490010162
LOW,10,"Dallas, TX",Appliances,Camera,Sunny,239,315.7351154207021,76.73511542070207,5,Monitor Closely,12804.02135909835
LOW,10,"Chicago, IL",Electronics,Camera,Stormy,250,261.09457618805516,11.094576188055157,1,Monitor Closely,12567.048339733838
LOW,10,"Chicago, IL",Electronics,Fridge,Sunny,306,320.3036812191873,14.303681219187297,6,Monitor Closely,12498.55664932586
LOW,10,"New York, NY",Appliances,Laptop,Cloudy,273,341.83606492050933,68.83606492050933,3,Monitor Closely,12405.635619974191
LOW,10,"Los Angeles, CA",Electronics,Washing Machine,Cloudy,246,339.4159801542173,93.41598015421732,10,Monitor Closely,12272.991472661071
LOW,10,"New York, NY",Electronics,Fridge,Sunny,322,328.5445446822191,6.544544682219112,5,Monitor Closely,12226.452929874922
LOW,10,"Chicago, IL",Electronics,TV,Sunny,124,298.3937014936041,174.3937014936041,3,Monitor Closely,11912.833749028097
LOW,10,"Miami, FL",Electronics,Washing Machine,Cloudy,316,329.75829127349374,13.75829127349374,8,Monitor Closely,11886.338162822181
LOW,10,"Los Angeles, CA",Electronics,Washing Machine,Stormy,237,285.09871481396135,48.09871481396135,7,Monitor Closely,11808.715473975652
LOW,10,"Los Angeles, CA",Electronics,Fridge,Stormy,213,253.03394728714008,40.03394728714008,3,Monitor Closely,11764.776089271856
LOW,10,"Miami, FL",Electronics,Camera,Cloudy,283,308.039382132029,25.039382132029004,8,Monitor Closely,11760.997787414022
LOW,10,"Dallas, TX",Electronics,Laptop,Sunny,263,272.77326636385783,9.773266363857829,8,Monitor Closely,11349.303297693543
LOW,10,"New York, NY",Appliances,Headphones,Sunny,230,251.01776644754594,21.017766447545938,4,Monitor Closely,11144.88083647571
LOW,10,"Chicago, IL",Electronics,TV,Cloudy,287,293.32552806309417,6.325528063094168,5,Monitor Closely,11109.271916089765
LOW,10,"Miami, FL",Appliances,Laptop,Stormy,278,353.7551744631782,75.75517446317821,8,Monitor Closely,11080.709368729076
LOW,10,"Los Angeles, CA",Electronics,Smartphone,Sunny,348,358.0255211124637,10.025521112463707,6,Monitor Closely,11000.603295861927
LOW,10,"Dallas, TX",Electronics,Headphones,Stormy,237,313.5635880559057,76.56358805590571,7,Monitor Closely,10961.60890196402
LOW,10,"Dallas, TX",Electronics,Camera,Stormy,107,301.0243327431414,194.02433274314137,3,Monitor Closely,10807.155333792974
LOW,10,"New York, NY",Appliances,TV,Stormy,202,307.7299134633212,105.72991346332122,7,Monitor Closely,10712.554832103706
LOW,10,"Miami, FL",Appliances,Smartphone,Stormy,266,307.9359318028509,41.93593180285092,9,Monitor Closely,10464.692422083417
LOW,10,"Miami, FL",Appliances,Smartphone,Sunny,245,290.36830827113783,45.368308271137835,3,Monitor Closely,10270.477626420183
LOW,10,"Miami, FL",Electronics,Smartphone,Stormy,272,300.94091986701545,28.940919867015452,4,Monitor Closely,10152.76409854769
LOW,10,"Chicago, IL",Electronics,Smartphone,Cloudy,248,253.74494535959056,5.7449453595905595,10,Monitor Closely,10101.682122489656
LOW,10,"New York, NY",Appliances,Headphones,Sunny,197,319.0385511088812,122.03855110888122,10,Monitor Closely,10062.078538927257
LOW,10,"Dallas, TX",Electronics,Tablet,Stormy,258,265.91468787408706,7.914687874087065,3,Monitor Closely,9932.30010694934
LOW,10,"Dallas, TX",Electronics,Tablet,Cloudy,300,318.29105342814427,18.291053428144266,1,Monitor Closely,9658.407852197297
LOW,10,"Dallas, TX",Electronics,TV,Rainy,269,302.4387692051717,33.438769205171695,7,Monitor Closely,9568.838195751932
LOW,10,"Los Angeles, CA",Appliances,Headphones,Sunny,243,259.2057746331925,16.205774633192505,10,Monitor Closely,9539.367180082436
LOW,10,"New York, NY",Electronics,Fridge,Sunny,164,299.42807728432973,135.42807728432973,6,Monitor Closely,9521.948113861225
LOW,10,"Los Angeles, CA",Appliances,Tablet,Cloudy,126,298.34484530594204,172.34484530594204,10,Monitor Closely,9249.74784756991
LOW,10,"Dallas, TX",Electronics,Tablet,Rainy,279,294.2890401431486,15.289040143148611,10,Monitor Closely,9213.634261465648
LOW,10,"Los Angeles, CA",Electronics,Camera,Sunny,243,311.9827434384473,68.9827434384473,9,Monitor Closely,8971.205784170072
LOW,10,"Los Angeles, CA",Electronics,Fridge,Cloudy,269,274.0494191785954,5.049419178595372,10,Monitor Closely,8880.867957121754
LOW,10,"Chicago, IL",Electronics,Tablet,Sunny,112,272.0851363484663,160.08513634846628,3,Monitor Closely,8811.085904619584
LOW,10,"New York, NY",Electronics,Fridge,Sunny,118,285.0756876868484,167.07568768684843,1,Monitor Closely,8711.326355992276
LOW,10,"Dallas, TX",Electronics,Tablet,Sunny,209,264.87359067027995,55.87359067027995,6,Monitor Closely,8519.046369497584
LOW,10,"Miami, FL",Electronics,Tablet,Cloudy,285,299.38501132212,14.385011322120022,5,Monitor Closely,8505.137944203463
LOW,10,"Dallas, TX",Electronics,Laptop,Rainy,304,313.49243446867973,9.492434468679733,3,Monitor Closely,8492.026800025576
LOW,10,"Miami, FL",Appliances,TV,Stormy,332,336.3696743062151,4.3696743062150745,5,Monitor Closely,8467.248993382136
LOW,10,"Miami, FL",Electronics,Tablet,Cloudy,267,276.3825190140474,9.382519014047375,8,Monitor Closely,8406.549386206167
LOW,10,"New York, NY",Electronics,Tablet,Sunny,271,287.1884360286501,16.188436028650074,5,Monitor Closely,8397.913074222512
LOW,10,"Chicago, IL",Electronics,TV,Sunny,213,341.06924593722414,128.06924593722414,8,Monitor Closely,8161.853043579294
LOW,10,"Miami, FL",Electronics,Washing Machine,Rainy,277,348.98400838852643,71.98400838852643,8,Monitor Closely,8101.080304044765
LOW,10,"New York, NY",Electronics,Camera,Cloudy,234,242.66593212954274,8.665932129542739,3,Monitor Closely,7976.903865922796
LOW,10,"Dallas, TX",Electronics,Camera,Cloudy,117,275.2189367424496,158.2189367424496,2,Monitor Closely,7929.933109531575
LOW,10,"New York, NY",Appliances,Headphones,Sunny,268,343.0317827092034,75.03178270920341,4,Monitor Closely,7827.315572224099
LOW,10,"Dallas, TX",Electronics,Headphones,Cloudy,285,291.96466418563136,6.964664185631364,4,Monitor Closely,7784.683746847601
LOW,10,"Los Angeles, CA",Appliances,TV,Rainy,326,341.55588482139893,15.555884821398934,1,Monitor Closely,7139.373338781041
LOW,10,"Miami, FL",Appliances,Fridge,Cloudy,285,331.1790856127971,46.17908561279711,7,Monitor Closely,6863.135703773906
LOW,10,"Dallas, TX",Electronics,Washing Machine,Cloudy,235,257.8579803428445,22.857980342844485,10,Monitor Closely,6756.590409541401
LOW,10,"Miami, FL",Electronics,Laptop,Cloudy,306,317.3887454662203,11.388745466220314,1,Monitor Closely,6755.348260743242
LOW,10,"Los Angeles, CA",Appliances,Headphones,Sunny,288,316.9844054206687,28.98440542066868,4,Monitor Closely,6690.180459198745
LOW,10,"Chicago, IL",Appliances,Headphones,Cloudy,250,254.13826118623456,4.138261186234558,9,Monitor Closely,6675.015293396343
LOW,10,"Miami, FL",Electronics,Headphones,Stormy,286,294.1954581320541,8.195458132054114,7,Monitor Closely,6398.358072857288
LOW,10,"Los Angeles, CA",Electronics,Fridge,Cloudy,276,290.629538175393,14.629538175393009,8,Monitor Closely,6392.815591883237
LOW,10,"New York, NY",Appliances,Smartphone,Sunny,256,314.9522586268795,58.952258626879484,8,Monitor Closely,6346.800163769845
LOW,10,"Los Angeles, CA",Appliances,TV,Rainy,304,334.38779638476063,30.387796384760634,10,Monitor Closely,6345.579641065715
LOW,10,"Chicago, IL",Electronics,TV,Stormy,269,295.588301475536,26.588301475536014,4,Monitor Closely,6281.486223595383
LOW,10,"Chicago, IL",Electronics,Washing Machine,Sunny,236,294.63090774765146,58.63090774765146,9,Monitor Closely,6281.129147005901
LOW,10,"Dallas, TX",Appliances,Smartphone,Stormy,299,318.12743366976434,19.127433669764343,4,Monitor Closely,6228.274951548666
LOW,10,"Los Angeles, CA",Appliances,Camera,Rainy,253,280.7719421708716,27.771942170871625,4,Monitor Closely,6222.303643383788
LOW,10,"Los Angeles, CA",Appliances,Laptop,Sunny,271,275.5327506210096,4.532750621009598,6,Monitor Closely,6198.581801736835
LOW,10,"Los Angeles, CA",Appliances,Fridge,Stormy,237,254.60949547724246,17.60949547724246,10,Monitor Closely,6195.020508893898
LOW,10,"New York, NY",Electronics,Smartphone,Cloudy,265,326.54999959336567,61.54999959336567,4,Monitor Closely,6063.905959938385
LOW,10,"Dallas, TX",Electronics,Laptop,Sunny,142,257.6035423508788,115.6035423508788,9,Monitor Closely,5970.92296242289
LOW,10,"Miami, FL",Electronics,TV,Stormy,307,316.81667448325925,9.816674483259249,2,Monitor Closely,5916.509711060349
LOW,10,"Dallas, TX",Electronics,Laptop,Cloudy,186,298.7837409106141,112.78374091061409,3,Monitor Closely,5879.416413670313
LOW,10,"Los Angeles, CA",Electronics,TV,Rainy,300,338.54512588900144,38.54512588900144,5,Monitor Closely,5360.47065738343
LOW,10,"New York, NY",Electronics,Tablet,Cloudy,246,305.35398856351844,59.35398856351844,7,Monitor Closely,5201.190017821121
LOW,10,"New York, NY",Appliances,Headphones,Sunny,287,303.12307443891245,16.123074438912454,4,Monitor Closely,5148.258899089135
LOW,10,"New York, NY",Electronics,Headphones,Stormy,307,319.32273657372383,12.32273657372383,10,Monitor Closely,5129.585553544019
LOW,10,"Miami, FL",Electronics,Camera,Stormy,279,309.9149297582805,30.914929758280493,10,Monitor Closely,5029.859071672236
LOW,10,"Chicago, IL",Electronics,Camera,Sunny,285,313.2790821508667,28.279082150866714,3,Monitor Closely,4937.24495271982
LOW,10,"Dallas, TX",Electronics,Smartphone,Sunny,294,306.57323640390996,12.57323640390996,9,Monitor Closely,4819.070048890609
LOW,10,"New York, NY",Appliances,Headphones,Cloudy,239,266.21178907342875,27.211789073428747,3,Monitor Closely,4736.211888230274
LOW,10,"New York, NY",Electronics,Laptop,Sunny,298,300.31231492388656,2.312314923886561,6,Monitor Closely,4491.5792470526885
LOW,10,"Chicago, IL",Appliances,Headphones,Rainy,301,336.8260405777903,35.82604057779031,2,Monitor Closely,4491.510707237571
LOW,10,"Miami, FL",Electronics,Washing Machine,Cloudy,306,329.2662922056773,23.266292205677303,2,Monitor Closely,4446.653766349046
