transaction_id,transaction_date,store_location,category,product_name,actual_demand,forecasted_demand,demand_gap,inventory_level,reorder_point,weather_conditions,is_demand_shock,stockout_indicator,revenue_at_risk
2289,2024-02-02 20:44:00,"Chicago, IL",Appliances,Laptop,94,431,-337,5,114,Cloudy,False,False,0.0
4688,2024-02-02 19:45:00,"Chicago, IL",Electronics,Smartphone,299,148,151,181,106,Rainy,False,False,0.0
2123,2024-02-02 17:53:00,"Chicago, IL",Electronics,Tablet,491,215,276,71,96,Rainy,False,False,0.0
4162,2024-02-02 17:20:00,"Los Angeles, CA",Appliances,Fridge,362,183,179,479,57,Rainy,False,False,0.0
3500,2024-05-06 01:19:00,"Miami, FL",Electronics,Headphones,326,208,118,111,68,Rainy,False,False,0.0
3687,2024-05-06 00:34:00,"Dallas, TX",Electronics,Fridge,217,496,-279,381,109,Sunny,False,True,0.0
4760,2024-05-05 17:36:00,"Dallas, TX",Electronics,Smartphone,202,291,-89,470,125,Rainy,False,True,0.0
4694,2024-05-05 06:32:00,"Chicago, IL",Electronics,Camera,419,364,55,499,69,Cloudy,False,True,0.0
722,2024-05-08 08:38:00,"New York, NY",Electronics,Headphones,299,105,194,107,120,Rainy,False,False,0.0
4926,2024-05-08 06:24:00,"Miami, FL",Electronics,Washing Machine,416,151,265,480,125,Rainy,False,True,0.0
2928,2024-05-08 02:46:00,"Chicago, IL",Appliances,Smartphone,378,376,2,486,90,Sunny,False,True,0.0
373,2024-05-06 05:27:00,"Dallas, TX",Appliances,Fridge,166,343,-177,249,98,Sunny,False,True,0.0
4821,2024-05-07 23:18:00,"Los Angeles, CA",Appliances,Tablet,400,412,-12,14,133,Rainy,False,False,0.0
1755,2024-05-07 19:24:00,"Chicago, IL",Appliances,Laptop,168,463,-295,258,81,Cloudy,False,True,0.0
3697,2024-05-07 06:33:00,"Miami, FL",Electronics,Camera,306,134,172,474,100,Stormy,False,True,0.0
3910,2024-05-06 21:02:00,"Miami, FL",Electronics,Smartphone,123,246,-123,224,141,Rainy,False,True,0.0
3783,2024-05-06 19:37:00,"Dallas, TX",Appliances,Headphones,509,156,353,116,117,Stormy,False,False,0.0
1145,2024-05-06 19:19:00,"Dallas, TX",Electronics,Headphones,228,199,29,264,52,Cloudy,False,True,0.0
1843,2024-05-06 16:58:00,"Miami, FL",Appliances,Laptop,357,124,233,39,120,Stormy,False,False,0.0
4392,2024-05-06 16:49:00,"New York, NY",Appliances,Smartphone,485,231,254,65,131,Stormy,False,False,0.0
4675,2024-05-06 16:01:00,"Miami, FL",Electronics,Smartphone,115,360,-245,213,107,Rainy,False,True,0.0
656,2024-05-06 12:17:00,"Dallas, TX",Electronics,Headphones,178,212,-34,406,99,Cloudy,False,True,0.0
824,2024-05-06 10:47:00,"Miami, FL",Appliances,Laptop,241,402,-161,437,57,Sunny,False,True,0.0
3691,2024-05-06 09:16:00,"Miami, FL",Electronics,Fridge,155,169,-14,330,137,Sunny,False,True,0.0
244,2024-05-08 00:59:00,"Chicago, IL",Electronics,Washing Machine,90,471,-381,153,130,Cloudy,False,True,0.0
1742,2024-05-19 10:52:00,"Dallas, TX",Appliances,Fridge,119,379,-260,392,91,Cloudy,False,True,0.0
2764,2024-05-19 02:29:00,"Dallas, TX",Appliances,Fridge,317,232,85,442,150,Cloudy,False,True,0.0
1329,2024-02-04 23:07:00,"New York, NY",Appliances,Smartphone,311,227,84,51,146,Cloudy,False,False,0.0
1801,2024-02-04 22:02:00,"Los Angeles, CA",Appliances,Fridge,98,377,-279,274,119,Stormy,False,True,0.0
3077,2024-02-04 21:53:00,"Los Angeles, CA",Appliances,Headphones,507,283,224,15,87,Rainy,False,False,0.0
548,2024-02-04 17:54:00,"Miami, FL",Electronics,Camera,181,497,-316,416,105,Sunny,False,True,0.0
4482,2024-02-04 08:07:00,"Dallas, TX",Electronics,Washing Machine,507,172,335,90,84,Rainy,False,False,0.0
3863,2024-02-04 08:05:00,"Miami, FL",Electronics,TV,179,246,-67,303,62,Stormy,False,True,0.0
3948,2024-02-04 07:39:00,"Chicago, IL",Appliances,Camera,130,168,-38,347,128,Cloudy,False,True,0.0
1243,2024-02-04 06:44:00,"Miami, FL",Appliances,Washing Machine,322,103,219,298,50,Stormy,False,False,0.0
4305,2024-04-28 22:45:00,"Miami, FL",Appliances,Tablet,105,356,-251,364,114,Stormy,False,True,0.0
4461,2024-02-01 18:51:00,"Miami, FL",Appliances,Fridge,259,344,-85,353,116,Rainy,False,True,0.0
574,2024-04-28 10:26:00,"Los Angeles, CA",Electronics,Camera,379,372,7,385,76,Sunny,False,True,0.0
3419,2024-05-19 02:21:00,"Dallas, TX",Appliances,Fridge,413,184,229,381,71,Stormy,False,False,0.0
2189,2024-05-18 20:32:00,"Miami, FL",Electronics,Fridge,245,309,-64,388,134,Stormy,False,True,0.0
2889,2024-05-18 18:30:00,"Dallas, TX",Electronics,TV,396,196,200,447,136,Sunny,False,True,0.0
4134,2024-05-18 11:44:00,"New York, NY",Appliances,Headphones,282,173,109,295,50,Cloudy,False,True,0.0
3079,2024-05-18 09:51:00,"Chicago, IL",Electronics,TV,224,407,-183,5,50,Sunny,False,False,0.0
4430,2024-05-18 05:34:00,"Los Angeles, CA",Electronics,Headphones,130,390,-260,269,106,Sunny,False,True,0.0
3223,2024-05-18 05:03:00,"Chicago, IL",Appliances,Laptop,442,177,265,379,101,Rainy,False,False,0.0
4689,2024-05-17 20:36:00,"Los Angeles, CA",Appliances,Fridge,299,480,-181,486,57,Rainy,False,True,0.0
2473,2024-04-30 03:55:00,"New York, NY",Appliances,Washing Machine,239,332,-93,500,123,Rainy,False,True,0.0
4790,2024-04-30 00:25:00,"Chicago, IL",Electronics,Headphones,275,128,147,37,139,Stormy,False,False,0.0
4941,2024-04-28 16:20:00,"Dallas, TX",Electronics,Smartphone,354,237,117,444,98,Stormy,False,True,0.0
2397,2024-04-28 03:54:00,"Los Angeles, CA",Appliances,Laptop,119,371,-252,218,57,Sunny,False,True,0.0
337,2024-04-27 22:48:00,"Chicago, IL",Electronics,TV,92,186,-94,380,140,Rainy,False,True,0.0
1309,2024-04-27 22:16:00,"New York, NY",Electronics,Headphones,424,381,43,8,85,Rainy,False,False,0.0
3521,2024-04-27 14:26:00,"Los Angeles, CA",Appliances,Fridge,231,109,122,437,127,Stormy,False,True,0.0
4842,2024-04-27 13:25:00,"New York, NY",Electronics,TV,120,391,-271,290,84,Stormy,False,True,0.0
4484,2024-04-27 12:53:00,"Miami, FL",Appliances,Washing Machine,356,387,-31,475,136,Cloudy,False,True,0.0
256,2024-04-27 11:14:00,"New York, NY",Appliances,Washing Machine,366,161,205,34,133,Sunny,False,False,0.0
1399,2024-04-27 08:13:00,"New York, NY",Electronics,Washing Machine,293,485,-192,17,104,Stormy,False,False,0.0
2533,2024-04-26 22:39:00,"Los Angeles, CA",Electronics,Camera,136,151,-15,297,63,Cloudy,False,True,0.0
565,2024-04-26 21:42:00,"New York, NY",Appliances,Smartphone,299,458,-159,367,99,Cloudy,False,True,0.0
1963,2024-01-30 18:04:00,"Dallas, TX",Electronics,Fridge,352,463,-111,443,84,Sunny,False,True,0.0
757,2024-05-19 19:23:00,"Miami, FL",Electronics,Camera,105,275,-170,25,96,Stormy,False,False,0.0
4449,2024-01-30 14:07:00,"Dallas, TX",Electronics,Headphones,438,224,214,186,82,Rainy,False,False,0.0
4589,2024-01-30 13:10:00,"Miami, FL",Appliances,Washing Machine,389,180,209,40,50,Rainy,False,False,0.0
908,2024-01-30 07:50:00,"Miami, FL",Appliances,Headphones,337,235,102,343,129,Stormy,False,True,0.0
4389,2024-01-30 06:23:00,"New York, NY",Electronics,Smartphone,401,338,63,4,73,Stormy,False,False,0.0
3360,2024-01-29 23:55:00,"Los Angeles, CA",Appliances,Washing Machine,263,143,120,450,97,Stormy,False,True,0.0
416,2024-01-29 23:02:00,"Dallas, TX",Appliances,TV,495,238,257,348,69,Stormy,False,False,0.0
1624,2024-05-21 04:12:00,"Miami, FL",Appliances,Tablet,243,120,123,464,69,Rainy,False,True,0.0
1752,2024-05-20 14:06:00,"Los Angeles, CA",Appliances,Smartphone,257,246,11,463,76,Stormy,False,True,0.0
4818,2024-05-20 09:43:00,"New York, NY",Electronics,Washing Machine,116,339,-223,20,75,Stormy,False,False,0.0
3013,2024-05-20 08:41:00,"New York, NY",Electronics,TV,460,166,294,321,92,Stormy,False,False,0.0
4826,2024-05-20 08:14:00,"Chicago, IL",Electronics,Fridge,299,176,123,6,111,Stormy,False,False,0.0
4536,2024-05-20 05:44:00,"New York, NY",Electronics,TV,402,221,181,494,88,Rainy,False,False,0.0
1943,2024-01-30 17:35:00,"Dallas, TX",Appliances,Smartphone,487,469,18,53,133,Cloudy,False,False,0.0
1851,2024-04-30 16:01:00,"New York, NY",Electronics,TV,328,189,139,198,135,Stormy,False,False,0.0
2014,2024-04-30 12:49:00,"Los Angeles, CA",Appliances,Camera,128,242,-114,220,118,Rainy,False,True,0.0
3282,2024-04-30 12:48:00,"Los Angeles, CA",Electronics,Smartphone,239,148,91,266,96,Cloudy,False,True,0.0
4013,2024-05-15 19:40:00,"Chicago, IL",Electronics,Smartphone,179,485,-306,0,84,Stormy,False,False,0.0
1878,2024-05-15 12:53:00,"Miami, FL",Appliances,Smartphone,312,195,117,453,58,Rainy,False,True,0.0
3487,2024-05-15 11:42:00,"Miami, FL",Electronics,TV,142,336,-194,457,58,Stormy,False,True,0.0
793,2024-05-15 08:32:00,"New York, NY",Electronics,Laptop,151,462,-311,425,100,Rainy,False,True,0.0
2968,2024-05-15 05:57:00,"Miami, FL",Electronics,Fridge,275,496,-221,359,89,Rainy,False,True,0.0
2877,2024-05-15 03:10:00,"Chicago, IL",Electronics,Tablet,318,124,194,376,134,Sunny,False,True,0.0
916,2024-05-14 08:49:00,"Chicago, IL",Appliances,Fridge,111,289,-178,234,79,Sunny,False,True,0.0
652,2024-05-14 01:40:00,"Chicago, IL",Electronics,Fridge,254,326,-72,355,124,Cloudy,False,True,0.0
723,2024-04-30 00:11:00,"Los Angeles, CA",Appliances,Tablet,110,186,-76,326,137,Stormy,False,True,0.0
2221,2024-02-02 11:43:00,"New York, NY",Appliances,Smartphone,168,480,-312,210,86,Sunny,False,True,0.0
1118,2024-02-02 07:42:00,"Dallas, TX",Appliances,Fridge,299,257,42,29,97,Stormy,False,False,0.0
3890,2024-05-03 12:50:00,"New York, NY",Appliances,TV,399,104,295,293,119,Rainy,False,False,0.0
4317,2024-05-03 09:47:00,"Los Angeles, CA",Electronics,Camera,235,476,-241,379,50,Rainy,False,True,0.0
3885,2024-05-03 03:57:00,"Dallas, TX",Appliances,Tablet,261,434,-173,470,82,Sunny,False,True,0.0
1662,2024-05-02 18:39:00,"Los Angeles, CA",Electronics,Fridge,153,177,-24,350,144,Rainy,False,True,0.0
2055,2024-05-02 11:52:00,"Los Angeles, CA",Appliances,Laptop,135,391,-256,13,122,Sunny,False,False,0.0
4006,2024-05-02 02:36:00,"Chicago, IL",Appliances,Laptop,318,429,-111,401,61,Cloudy,False,True,0.0
4737,2024-05-02 00:16:00,"Chicago, IL",Appliances,Smartphone,293,345,-52,462,60,Rainy,False,True,0.0
3247,2024-05-01 20:44:00,"Chicago, IL",Electronics,Fridge,142,148,-6,450,133,Cloudy,False,True,0.0
4810,2024-02-01 19:43:00,"New York, NY",Appliances,Tablet,116,210,-94,434,112,Stormy,False,True,0.0
4960,2024-05-14 01:04:00,"Chicago, IL",Appliances,Camera,335,136,199,450,132,Rainy,False,True,0.0
3605,2024-04-29 23:30:00,"Los Angeles, CA",Appliances,Tablet,227,465,-238,486,69,Stormy,False,True,0.0
1603,2024-04-29 03:46:00,"Los Angeles, CA",Appliances,Washing Machine,127,144,-17,436,72,Stormy,False,True,0.0
3398,2024-04-29 00:54:00,"Miami, FL",Electronics,TV,499,270,229,299,129,Rainy,False,False,0.0
1653,2024-04-29 00:05:00,"New York, NY",Electronics,Headphones,125,500,-375,412,92,Stormy,False,True,0.0
2105,2024-04-28 23:52:00,"New York, NY",Electronics,Washing Machine,320,132,188,400,52,Cloudy,False,True,0.0
1377,2024-02-05 05:58:00,"Chicago, IL",Electronics,Laptop,493,409,84,28,84,Rainy,False,False,0.0
529,2024-05-17 17:05:00,"Dallas, TX",Electronics,Tablet,183,192,-9,476,81,Stormy,False,True,0.0
4973,2024-05-17 15:26:00,"Chicago, IL",Appliances,Camera,193,272,-79,307,150,Cloudy,False,True,0.0
2821,2024-05-17 13:40:00,"Dallas, TX",Electronics,Smartphone,444,134,310,407,97,Stormy,False,False,0.0
3675,2024-05-17 12:34:00,"Miami, FL",Appliances,Tablet,370,213,157,494,75,Stormy,False,False,0.0
4626,2024-05-17 10:18:00,"New York, NY",Electronics,TV,187,127,60,245,147,Cloudy,False,True,0.0
538,2024-05-01 00:06:00,"New York, NY",Electronics,Camera,241,410,-169,362,135,Rainy,False,True,0.0
1794,2024-05-17 01:52:00,"New York, NY",Appliances,Tablet,143,262,-119,268,141,Cloudy,False,True,0.0
1987,2024-05-16 23:16:00,"Los Angeles, CA",Electronics,Tablet,125,120,5,194,141,Stormy,False,True,0.0
579,2024-05-16 22:11:00,"Miami, FL",Appliances,Headphones,242,173,69,257,96,Sunny,False,True,0.0
1503,2024-05-16 14:25:00,"Dallas, TX",Appliances,TV,308,374,-66,485,95,Rainy,False,True,0.0
1672,2024-05-16 03:24:00,"New York, NY",Electronics,Fridge,163,327,-164,445,87,Rainy,False,True,0.0
3917,2024-05-16 02:04:00,"Dallas, TX",Electronics,Laptop,145,168,-23,322,106,Stormy,False,True,0.0
4048,2024-05-15 22:37:00,"Miami, FL",Electronics,Laptop,484,215,269,417,124,Rainy,False,False,0.0
2227,2024-05-15 21:06:00,"Miami, FL",Electronics,Tablet,106,177,-71,284,147,Rainy,False,True,0.0
4102,2024-05-15 20:09:00,"Dallas, TX",Electronics,Headphones,174,268,-94,24,137,Stormy,False,False,0.0
448,2024-05-01 18:45:00,"Chicago, IL",Electronics,TV,392,243,149,122,54,Stormy,False,False,0.0
3850,2024-05-01 17:43:00,"Los Angeles, CA",Electronics,Fridge,311,302,9,498,144,Cloudy,False,True,0.0
2460,2024-05-01 02:21:00,"Dallas, TX",Electronics,Fridge,471,152,319,442,70,Rainy,False,False,0.0
2972,2024-05-17 03:25:00,"Dallas, TX",Appliances,Headphones,391,319,72,416,57,Rainy,False,True,0.0
654,2024-07-03 03:15:00,"Los Angeles, CA",Electronics,Laptop,407,212,195,105,87,Rainy,False,False,0.0
2667,2024-07-02 14:55:00,"Los Angeles, CA",Electronics,Camera,211,331,-120,365,136,Cloudy,False,True,0.0
331,2024-07-02 12:50:00,"Chicago, IL",Electronics,Smartphone,407,199,208,388,84,Stormy,False,False,0.0
3877,2024-07-02 09:59:00,"Los Angeles, CA",Appliances,Smartphone,193,376,-183,291,99,Sunny,False,True,0.0
1769,2024-07-02 06:47:00,"New York, NY",Electronics,Laptop,232,481,-249,416,64,Cloudy,False,True,0.0
2430,2024-07-02 05:33:00,"New York, NY",Appliances,TV,279,261,18,489,84,Sunny,False,True,0.0
3724,2024-07-02 02:18:00,"Los Angeles, CA",Appliances,Headphones,134,242,-108,243,149,Sunny,False,True,0.0
1041,2024-07-02 01:55:00,"New York, NY",Electronics,Headphones,208,101,107,331,129,Stormy,False,True,0.0
3510,2024-07-01 21:11:00,"Chicago, IL",Appliances,Headphones,153,466,-313,250,115,Cloudy,False,True,0.0
4555,2024-07-01 14:26:00,"New York, NY",Electronics,Fridge,253,151,102,479,55,Rainy,False,False,0.0
4175,2024-07-01 02:03:00,"Dallas, TX",Electronics,Headphones,276,438,-162,376,115,Stormy,False,True,0.0
2767,2024-04-15 19:24:00,"New York, NY",Electronics,Fridge,313,208,105,408,98,Stormy,False,True,0.0
2573,2024-06-30 19:33:00,"New York, NY",Electronics,Camera,155,161,-6,410,55,Rainy,False,True,0.0
1406,2024-06-30 18:47:00,"Miami, FL",Appliances,Tablet,204,343,-139,496,51,Sunny,False,True,0.0
3946,2024-06-30 17:29:00,"Chicago, IL",Electronics,Fridge,317,337,-20,449,108,Cloudy,False,True,0.0
4239,2024-06-30 14:32:00,"New York, NY",Electronics,Headphones,327,207,120,357,136,Cloudy,False,True,0.0
3825,2024-06-30 14:25:00,"Chicago, IL",Electronics,Fridge,245,209,36,304,131,Sunny,False,True,0.0
4027,2024-06-30 13:56:00,"Chicago, IL",Appliances,Headphones,498,225,273,89,70,Stormy,False,False,0.0
1391,2024-06-30 13:49:00,"Chicago, IL",Electronics,Fridge,158,323,-165,447,110,Rainy,False,True,0.0
580,2024-06-30 08:55:00,"Los Angeles, CA",Appliances,Laptop,355,192,163,441,94,Rainy,False,False,0.0
1330,2024-06-30 04:36:00,"New York, NY",Electronics,TV,211,105,106,261,117,Sunny,False,True,0.0
4994,2024-04-02 04:25:00,"Dallas, TX",Electronics,TV,341,201,140,353,59,Rainy,False,False,0.0
1119,2024-04-01 23:54:00,"New York, NY",Appliances,Smartphone,219,334,-115,435,61,Cloudy,False,True,0.0
2353,2024-06-30 21:35:00,"Los Angeles, CA",Electronics,Tablet,98,122,-24,439,128,Stormy,False,True,0.0
1585,2024-01-19 13:10:00,"Dallas, TX",Appliances,Fridge,422,178,244,497,138,Stormy,False,True,0.0
1540,2024-01-19 06:05:00,"New York, NY",Appliances,TV,169,430,-261,496,142,Cloudy,False,True,0.0
1793,2024-07-04 12:16:00,"Miami, FL",Electronics,Camera,371,109,262,30,84,Stormy,False,False,0.0
4157,2024-07-04 10:13:00,"Miami, FL",Appliances,Camera,263,171,92,383,67,Stormy,False,False,0.0
798,2024-07-04 08:01:00,"Miami, FL",Appliances,Washing Machine,186,225,-39,24,72,Rainy,False,False,0.0
399,2024-07-03 23:36:00,"Los Angeles, CA",Appliances,Smartphone,406,479,-73,447,87,Cloudy,False,True,0.0
4829,2024-07-03 18:21:00,"Chicago, IL",Appliances,Camera,136,298,-162,179,105,Cloudy,False,True,0.0
1507,2024-07-03 15:38:00,"Chicago, IL",Appliances,Smartphone,316,498,-182,52,111,Cloudy,False,False,0.0
2560,2024-07-03 10:55:00,"Los Angeles, CA",Electronics,Headphones,364,148,216,466,104,Rainy,False,False,0.0
671,2024-07-03 07:17:00,"Miami, FL",Electronics,Washing Machine,313,133,180,385,128,Sunny,False,True,0.0
4083,2024-07-03 06:46:00,"New York, NY",Electronics,Tablet,115,203,-88,247,143,Rainy,False,True,0.0
2931,2024-03-31 23:11:00,"Dallas, TX",Electronics,Headphones,392,147,245,327,58,Rainy,False,False,0.0
1463,2024-07-03 05:53:00,"Chicago, IL",Appliances,TV,191,418,-227,355,96,Stormy,False,True,0.0
761,2024-07-03 05:49:00,"Los Angeles, CA",Electronics,Washing Machine,257,213,44,339,95,Sunny,False,True,0.0
2115,2024-02-09 23:53:00,"Miami, FL",Electronics,Washing Machine,325,462,-137,334,117,Rainy,False,True,0.0
199,2024-02-09 21:53:00,"Los Angeles, CA",Electronics,Washing Machine,157,396,-239,223,107,Cloudy,False,True,0.0
4480,2024-02-09 20:16:00,"New York, NY",Electronics,TV,148,382,-234,445,96,Stormy,False,True,0.0
4591,2024-02-09 15:17:00,"Los Angeles, CA",Appliances,Tablet,96,346,-250,108,77,Cloudy,False,True,0.0
4089,2024-02-09 14:46:00,"Dallas, TX",Electronics,Tablet,208,312,-104,369,50,Rainy,False,True,0.0
3976,2024-02-09 13:31:00,"Miami, FL",Electronics,Camera,160,440,-280,418,121,Stormy,False,True,0.0
3815,2024-02-09 11:08:00,"Dallas, TX",Electronics,Camera,250,193,57,354,145,Cloudy,False,True,0.0
1537,2024-02-09 11:06:00,"Dallas, TX",Electronics,TV,263,402,-139,433,54,Cloudy,False,True,0.0
4318,2024-02-09 08:27:00,"Miami, FL",Appliances,Laptop,279,236,43,334,93,Stormy,False,True,0.0
2539,2024-04-01 03:20:00,"Los Angeles, CA",Electronics,Fridge,255,381,-126,381,64,Cloudy,False,True,0.0
651,2024-07-03 06:02:00,"Chicago, IL",Electronics,Washing Machine,422,248,174,442,65,Sunny,False,True,0.0
2887,2024-04-02 05:59:00,"New York, NY",Electronics,TV,439,337,102,4,70,Stormy,False,False,0.0
4146,2024-06-28 08:45:00,"Chicago, IL",Appliances,Fridge,215,125,90,390,150,Rainy,False,False,0.0
2423,2024-06-28 08:24:00,"Dallas, TX",Electronics,Laptop,151,415,-264,263,130,Sunny,False,True,0.0
845,2024-06-28 05:48:00,"Los Angeles, CA",Appliances,Laptop,425,123,302,2,111,Sunny,False,False,0.0
4727,2024-06-28 05:29:00,"New York, NY",Appliances,Smartphone,181,461,-280,268,61,Cloudy,False,True,0.0
1148,2024-06-28 02:50:00,"Dallas, TX",Appliances,TV,354,443,-89,7,124,Sunny,False,False,0.0
1995,2024-06-27 18:37:00,"Dallas, TX",Appliances,Fridge,260,346,-86,493,53,Rainy,False,True,0.0
44,2024-06-27 11:57:00,"Los Angeles, CA",Electronics,Camera,268,182,86,283,114,Rainy,False,True,0.0
3596,2024-01-21 16:45:00,"New York, NY",Appliances,Fridge,461,362,99,494,79,Rainy,False,True,0.0
3533,2024-01-21 12:38:00,"New York, NY",Electronics,TV,114,239,-125,138,88,Cloudy,False,True,0.0
51,2024-01-21 05:04:00,"Chicago, IL",Appliances,TV,490,422,68,34,147,Sunny,False,False,0.0
3313,2024-04-01 21:27:00,"Los Angeles, CA",Electronics,Laptop,337,303,34,379,75,Rainy,False,True,0.0
1609,2024-01-21 00:12:00,"Chicago, IL",Appliances,Smartphone,194,341,-147,206,68,Cloudy,False,True,0.0
1956,2024-01-20 23:04:00,"Chicago, IL",Appliances,Washing Machine,120,252,-132,382,66,Rainy,False,True,0.0
251,2024-01-20 18:19:00,"Dallas, TX",Electronics,Fridge,496,282,214,347,52,Stormy,False,False,0.0
2398,2024-06-27 10:14:00,"Dallas, TX",Electronics,Fridge,439,237,202,100,67,Stormy,False,False,0.0
3523,2024-06-27 09:58:00,"Chicago, IL",Electronics,TV,310,105,205,102,98,Rainy,False,False,0.0
861,2024-06-27 09:09:00,"New York, NY",Electronics,Fridge,137,490,-353,204,100,Sunny,False,True,0.0
3168,2024-06-27 00:27:00,"Dallas, TX",Appliances,Fridge,207,372,-165,232,65,Stormy,False,True,0.0
4939,2024-06-26 16:46:00,"Dallas, TX",Appliances,Tablet,173,266,-93,371,58,Stormy,False,True,0.0
1346,2024-06-26 10:09:00,"Los Angeles, CA",Electronics,Fridge,237,229,8,361,57,Rainy,False,True,0.0
3091,2024-06-26 00:52:00,"Miami, FL",Appliances,Headphones,450,212,238,484,59,Stormy,False,False,0.0
281,2024-06-25 15:46:00,"Los Angeles, CA",Electronics,Washing Machine,349,406,-57,495,89,Rainy,False,True,0.0
3062,2024-01-21 02:31:00,"Los Angeles, CA",Appliances,Smartphone,291,341,-50,478,115,Cloudy,False,True,0.0
2298,2024-04-01 18:56:00,"Miami, FL",Electronics,Headphones,205,162,43,455,100,Rainy,False,True,0.0
310,2024-04-01 15:37:00,"New York, NY",Electronics,Washing Machine,94,149,-55,351,91,Sunny,False,True,0.0
2332,2024-04-01 15:28:00,"Los Angeles, CA",Electronics,TV,488,306,182,451,104,Stormy,False,False,0.0
890,2024-04-01 15:04:00,"Miami, FL",Appliances,Headphones,464,376,88,475,144,Stormy,False,True,0.0
1825,2024-04-01 12:23:00,"Chicago, IL",Appliances,Washing Machine,296,161,135,185,96,Rainy,False,False,0.0
1434,2024-04-01 08:15:00,"New York, NY",Appliances,Washing Machine,90,408,-318,329,91,Stormy,False,True,0.0
1398,2024-02-10 01:55:00,"Chicago, IL",Electronics,Tablet,249,152,97,390,132,Stormy,False,False,0.0
1109,2024-06-29 17:29:00,"Miami, FL",Appliances,Washing Machine,464,211,253,25,106,Stormy,False,False,0.0
3614,2024-06-29 13:53:00,"Dallas, TX",Electronics,Laptop,321,260,61,432,80,Sunny,False,True,0.0
3710,2024-06-29 01:45:00,"Miami, FL",Electronics,Fridge,450,109,341,379,117,Rainy,False,False,0.0
4838,2024-06-28 23:18:00,"New York, NY",Appliances,Tablet,491,187,304,145,57,Rainy,False,False,0.0
1272,2024-04-02 09:20:00,"Dallas, TX",Appliances,Headphones,292,451,-159,373,133,Rainy,False,True,0.0
3998,2024-06-28 16:39:00,"Los Angeles, CA",Electronics,Headphones,278,363,-85,21,133,Sunny,False,False,0.0
4893,2024-06-28 15:55:00,"Los Angeles, CA",Electronics,Washing Machine,119,390,-271,202,114,Sunny,False,True,0.0
